video_filename,copy_caption,hashtags,description,episode_number,episode_code,path_inside_zip,video_zip_pack,artifact_zip,still_filename,title,year,handle,duration_sec,image_credit
040-the-trojan-war.mp4,The Trojan War. One horse. One city. LEGEND. Described in Homer's Iliad circa 8th century BCE. Archaeological site of Troy found in modern Turkey. @FactsOrWhacks #TrojanWar #AncientGreece #Mythology #HistoryTok #FactsOrWhacks,#TrojanWar #AncientGreece #Mythology #HistoryTok #FactsOrWhacks,The Trojan War. One horse. One city. LEGEND. Described in Homer's Iliad circa 8th century BCE. Archaeological site of Troy found in modern Turkey.,40,040,facts-or-whacks-videos/040-the-trojan-war.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,040-the-trojan-war.webp,The Trojan War,,@FactsOrWhacks,30,"Sosias (potter, signed). Painting attributed to the Sosias Painter (nam… · Public domain"
041-death-of-socrates.mp4,Death of Socrates. He drank poison for QUESTIONS. Executed 399 BCE for corrupting Athenian youth. Chose hemlock over exile. @FactsOrWhacks #Socrates #Philosophy #AncientGreece #HistoryTok #FactsOrWhacks,#Socrates #Philosophy #AncientGreece #HistoryTok #FactsOrWhacks,Death of Socrates. He drank poison for QUESTIONS. Executed 399 BCE for corrupting Athenian youth. Chose hemlock over exile.,41,041,facts-or-whacks-videos/041-death-of-socrates.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,041-death-of-socrates.webp,Death of Socrates,,@FactsOrWhacks,30,Jacques-Louis David · Public domain
042-the-terracotta-army.mp4,"The Terracotta Army (2007). 8,000 soldiers. Buried 2,000 YEARS. Discovered 1974 by farmers digging a well. Guards tomb of China's first emperor Qin Shi Huang. @FactsOrWhacks #TerracottaArmy #AncientChina #Archaeology #HistoryTok #FactsOrWhacks",#TerracottaArmy #AncientChina #Archaeology #HistoryTok #FactsOrWhacks,"The Terracotta Army (2007). 8,000 soldiers. Buried 2,000 YEARS. Discovered 1974 by farmers digging a well. Guards tomb of China's first emperor Qin Shi Huang.",42,042,facts-or-whacks-videos/042-the-terracotta-army.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,042-the-terracotta-army.webp,The Terracotta Army,2007,@FactsOrWhacks,30,xiquinhosilva · CC BY 2.0
043-great-wall-of-china.mp4,"Great Wall of China. 13,000 miles. Built over CENTURIES. Construction began over 2,000 years ago. Not one wall but many sections and dynasties. @FactsOrWhacks #GreatWall #AncientChina #Architecture #HistoryFacts #FactsOrWhacks",#GreatWall #AncientChina #Architecture #HistoryFacts #FactsOrWhacks,"Great Wall of China. 13,000 miles. Built over CENTURIES. Construction began over 2,000 years ago. Not one wall but many sections and dynasties.",43,043,facts-or-whacks-videos/043-great-wall-of-china.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,043-great-wall-of-china.webp,Great Wall of China,,@FactsOrWhacks,30,Severin.stalder · CC BY-SA 3.0
044-the-silk-road.mp4,"The Silk Road. 4,000 miles. Connected two WORLDS. Trade network linking China to Mediterranean. Silk spices paper and ideas flowed both ways. @FactsOrWhacks #SilkRoad #TradeHistory #AncientHistory #HistoryTok #FactsOrWhacks",#SilkRoad #TradeHistory #AncientHistory #HistoryTok #FactsOrWhacks,"The Silk Road. 4,000 miles. Connected two WORLDS. Trade network linking China to Mediterranean. Silk spices paper and ideas flowed both ways.",44,044,facts-or-whacks-videos/044-the-silk-road.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,044-the-silk-road.webp,The Silk Road,,@FactsOrWhacks,30,Whole_world_-_land_and_oceans_12000.jpg : NASA/Goddard Space Flight Cen… · Public domain
045-mayan-civilization-collapse.mp4,Mayan Civilization Collapse. Advanced cities. Then EMPTY. Peak between 250 and 900 CE in Mesoamerica. Built pyramids calendars and writing system. @FactsOrWhacks #Mayan #Mesoamerica #LostCivilization #HistoryTok #FactsOrWhacks,#Mayan #Mesoamerica #LostCivilization #HistoryTok #FactsOrWhacks,Mayan Civilization Collapse. Advanced cities. Then EMPTY. Peak between 250 and 900 CE in Mesoamerica. Built pyramids calendars and writing system.,45,045,facts-or-whacks-videos/045-mayan-civilization-collapse.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,045-mayan-civilization-collapse.webp,Mayan Civilization Collapse,,@FactsOrWhacks,30,Daniel Schwen · CC BY-SA 4.0
046-aztec-empire.mp4,"Aztec Empire (1428). 20,000 hearts in ONE ceremony. Capital Tenochtitlan built on a lake. Ruled central Mexico from 1428 to 1521. @FactsOrWhacks #Aztec #Mesoamerica #Empire #HistoryTok #FactsOrWhacks",#Aztec #Mesoamerica #Empire #HistoryTok #FactsOrWhacks,"Aztec Empire (1428). 20,000 hearts in ONE ceremony. Capital Tenochtitlan built on a lake. Ruled central Mexico from 1428 to 1521.",46,046,facts-or-whacks-videos/046-aztec-empire.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,046-aztec-empire.webp,Aztec Empire,1428,@FactsOrWhacks,30,Badseed based on work by historicair which in turn was based on Madman2… · CC BY-SA 3.0
047-inca-empire.mp4,"Inca Empire (1572). 25,000 miles of roads. No WHEELS. Largest empire in pre-Columbian Americas. Capital Cusco high in Andes Mountains. @FactsOrWhacks #Inca #MachuPicchu #SouthAmerica #HistoryTok #FactsOrWhacks",#Inca #MachuPicchu #SouthAmerica #HistoryTok #FactsOrWhacks,"Inca Empire (1572). 25,000 miles of roads. No WHEELS. Largest empire in pre-Columbian Americas. Capital Cusco high in Andes Mountains.",47,047,facts-or-whacks-videos/047-inca-empire.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,047-inca-empire.webp,Inca Empire,1572,@FactsOrWhacks,30,Pedro Szekely at https://www.flickr.com/photos/pedrosz/ · CC BY-SA 2.0
048-stonehenge-mystery.mp4,Stonehenge Mystery (2000). Built before Egypt's pyramids. WHY? Constructed 3000-2000 BCE on Salisbury Plain. Some stones dragged 150 miles from Wales. @FactsOrWhacks #Stonehenge #Megaliths #Mystery #HistoryTok #FactsOrWhacks,#Stonehenge #Megaliths #Mystery #HistoryTok #FactsOrWhacks,Stonehenge Mystery (2000). Built before Egypt's pyramids. WHY? Constructed 3000-2000 BCE on Salisbury Plain. Some stones dragged 150 miles from Wales.,48,048,facts-or-whacks-videos/048-stonehenge-mystery.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,048-stonehenge-mystery.webp,Stonehenge Mystery,2000,@FactsOrWhacks,30,garethwiscombe · CC BY 2.0
049-rosetta-stone.mp4,Rosetta Stone (1799). One rock. Egypt UNLOCKED. Discovered 1799 by French soldiers in Egypt. Same decree in three scripts: hieroglyphics demotic Greek. @FactsOrWhacks #RosettaStone #AncientEgypt #Archaeology #DidYouKnow #FactsOrWhacks,#RosettaStone #AncientEgypt #Archaeology #DidYouKnow #FactsOrWhacks,Rosetta Stone (1799). One rock. Egypt UNLOCKED. Discovered 1799 by French soldiers in Egypt. Same decree in three scripts: hieroglyphics demotic Greek.,49,049,facts-or-whacks-videos/049-rosetta-stone.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,049-rosetta-stone.webp,Rosetta Stone,1799,@FactsOrWhacks,30,Hans Hillewaert · CC BY-SA 4.0
050-pompeii-eruption.mp4,"Pompeii Eruption (1748). Buried ALIVE in 24 hours. Mount Vesuvius erupted in August 79 CE, burying the Roman city of Pompeii. Volcanic ash preserved bodies, buildings, and graffiti in extraordinary detail. @FactsOrWhacks #Pompeii #Volcano #AncientRome #HistoryTok #FactsOrWhacks",#Pompeii #Volcano #AncientRome #HistoryTok #FactsOrWhacks,"Pompeii Eruption (1748). Buried ALIVE in 24 hours. Mount Vesuvius erupted in August 79 CE, burying the Roman city of Pompeii. Volcanic ash preserved bodies, buildings, and graffiti in extraordinary detail.",50,050,facts-or-whacks-videos/050-pompeii-eruption.mp4,facts-or-whacks-videos-001-050.zip,videos_30s_pack_001_050.zip,050-pompeii-eruption.webp,Pompeii Eruption,1748,@FactsOrWhacks,30,John Martin · Public domain
051-library-of-alexandria.mp4,"Library of Alexandria. Biggest library ever. Then BURNED. Founded 3rd century BCE in Egypt. May have held 400,000 scrolls and manuscripts. @FactsOrWhacks #Alexandria #LostKnowledge #AncientHistory #HistoryTok #FactsOrWhacks",#Alexandria #LostKnowledge #AncientHistory #HistoryTok #FactsOrWhacks,"Library of Alexandria. Biggest library ever. Then BURNED. Founded 3rd century BCE in Egypt. May have held 400,000 scrolls and manuscripts.",51,051,facts-or-whacks-videos/051-library-of-alexandria.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,051-library-of-alexandria.webp,Library of Alexandria,,@FactsOrWhacks,30,O. Von Corven · Public domain
052-phoenician-alphabet.mp4,Phoenician Alphabet (1050). 22 letters. You still use THEM. Developed circa 1050 BCE in modern Lebanon. First widely used phonetic alphabet. @FactsOrWhacks #Phoenician #Alphabet #AncientHistory #DidYouKnow #FactsOrWhacks,#Phoenician #Alphabet #AncientHistory #DidYouKnow #FactsOrWhacks,Phoenician Alphabet (1050). 22 letters. You still use THEM. Developed circa 1050 BCE in modern Lebanon. First widely used phonetic alphabet.,52,052,facts-or-whacks-videos/052-phoenician-alphabet.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,052-phoenician-alphabet.webp,Phoenician Alphabet,1050,@FactsOrWhacks,30,Marsyas (2007) · CC BY 2.5
053-battle-of-marathon.mp4,Battle of Marathon. One messenger. 26 miles. DEAD. Athenians defeated Persian invasion 490 BCE. Outnumbered Greeks used disciplined phalanx. @FactsOrWhacks #Marathon #AncientGreece #MilitaryHistory #HistoryTok #FactsOrWhacks,#Marathon #AncientGreece #MilitaryHistory #HistoryTok #FactsOrWhacks,Battle of Marathon. One messenger. 26 miles. DEAD. Athenians defeated Persian invasion 490 BCE. Outnumbered Greeks used disciplined phalanx.,53,053,facts-or-whacks-videos/053-battle-of-marathon.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,053-battle-of-marathon.webp,Battle of Marathon,,@FactsOrWhacks,30,John Steeple Davis · Public domain
054-qin-shi-huang-unification.mp4,Qin Shi Huang Unification. One emperor. One China. BURNED the books. First emperor unified China 221 BCE. Built early Great Wall and terracotta army. @FactsOrWhacks #QinDynasty #AncientChina #Emperor #HistoryTok #FactsOrWhacks,#QinDynasty #AncientChina #Emperor #HistoryTok #FactsOrWhacks,Qin Shi Huang Unification. One emperor. One China. BURNED the books. First emperor unified China 221 BCE. Built early Great Wall and terracotta army.,54,054,facts-or-whacks-videos/054-qin-shi-huang-unification.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,054-qin-shi-huang-unification.webp,Qin Shi Huang Unification,,@FactsOrWhacks,30,Unknown artist Unknown artist · Public domain
055-roman-colosseum.mp4,"Roman Colosseum. 50,000 spectators. Death as SPORT. Completed 80 CE under Emperor Titus. Hosted gladiator fights and mock sea battles. @FactsOrWhacks #Colosseum #AncientRome #Gladiators #HistoryTok #FactsOrWhacks",#Colosseum #AncientRome #Gladiators #HistoryTok #FactsOrWhacks,"Roman Colosseum. 50,000 spectators. Death as SPORT. Completed 80 CE under Emperor Titus. Hosted gladiator fights and mock sea battles.",55,055,facts-or-whacks-videos/055-roman-colosseum.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,055-roman-colosseum.webp,Roman Colosseum,,@FactsOrWhacks,30,FeaturedPics · CC BY-SA 4.0
056-constantine-and-christianity.mp4,Constantine and Christianity. One vision. One FAITH. Roman emperor from 306 to 337 CE. Legalized Christianity with Edict of Milan 313. @FactsOrWhacks #Constantine #Christianity #AncientRome #HistoryTok #FactsOrWhacks,#Constantine #Christianity #AncientRome #HistoryTok #FactsOrWhacks,Constantine and Christianity. One vision. One FAITH. Roman emperor from 306 to 337 CE. Legalized Christianity with Edict of Milan 313.,56,056,facts-or-whacks-videos/056-constantine-and-christianity.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,056-constantine-and-christianity.webp,Constantine and Christianity,,@FactsOrWhacks,30,Bibliothèque nationale de France · Public domain
057-attila-the-hun.mp4,Attila the Hun. Scourge of God. Rome FEARED him. Led Hunnic Empire across Europe 434-453 CE. Demanded half the Western Roman Empire as tribute. @FactsOrWhacks #Attila #Huns #AncientHistory #HistoryTok #FactsOrWhacks,#Attila #Huns #AncientHistory #HistoryTok #FactsOrWhacks,Attila the Hun. Scourge of God. Rome FEARED him. Led Hunnic Empire across Europe 434-453 CE. Demanded half the Western Roman Empire as tribute.,57,057,facts-or-whacks-videos/057-attila-the-hun.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,057-attila-the-hun.webp,Attila the Hun,,@FactsOrWhacks,30,Márk Kálti · Public domain
058-boudica-s-revolt.mp4,Boudica's Revolt. She burned London to the GROUND. Celtic queen of Iceni tribe in Britain. Romans flogged her and raped her daughters. @FactsOrWhacks #Boudica #CelticHistory #Britain #HistoryTok #FactsOrWhacks,#Boudica #CelticHistory #Britain #HistoryTok #FactsOrWhacks,Boudica's Revolt. She burned London to the GROUND. Celtic queen of Iceni tribe in Britain. Romans flogged her and raped her daughters.,58,058,facts-or-whacks-videos/058-boudica-s-revolt.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,058-boudica-s-revolt.webp,Boudica's Revolt,,@FactsOrWhacks,30,John Opie · Public domain
059-ashoka-the-great.mp4,Ashoka the Great. Conqueror turned BUDDHIST. Mauryan emperor of India 268-232 BCE. Kalinga War deaths horrified him into peace. @FactsOrWhacks #Ashoka #IndianHistory #Buddhism #HistoryTok #FactsOrWhacks,#Ashoka #IndianHistory #Buddhism #HistoryTok #FactsOrWhacks,Ashoka the Great. Conqueror turned BUDDHIST. Mauryan emperor of India 268-232 BCE. Kalinga War deaths horrified him into peace.,59,059,facts-or-whacks-videos/059-ashoka-the-great.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,059-ashoka-the-great.webp,Ashoka the Great,,@FactsOrWhacks,30,"Photo Dharma from Sadao, Thailand · CC BY 2.0"
060-destruction-of-carthage.mp4,Destruction of Carthage. Rome salted the EARTH. Third Punic War ended 146 BCE. Scipio Aemilianus razed city over 17 days. @FactsOrWhacks #Carthage #AncientRome #War #HistoryTok #FactsOrWhacks,#Carthage #AncientRome #War #HistoryTok #FactsOrWhacks,Destruction of Carthage. Rome salted the EARTH. Third Punic War ended 146 BCE. Scipio Aemilianus razed city over 17 days.,60,060,facts-or-whacks-videos/060-destruction-of-carthage.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,060-destruction-of-carthage.webp,Destruction of Carthage,,@FactsOrWhacks,30,"Patrick Verdier, Free On Line Photos · Copyrighted free use"
061-minoan-eruption-of-thera.mp4,Minoan Eruption of Thera (1600). Volcano killed a CIVILIZATION. Massive eruption circa 1600 BCE near Crete. Devastated advanced Minoan civilization. @FactsOrWhacks #Thera #Volcano #AncientGreece #HistoryTok #FactsOrWhacks,#Thera #Volcano #AncientGreece #HistoryTok #FactsOrWhacks,Minoan Eruption of Thera (1600). Volcano killed a CIVILIZATION. Massive eruption circa 1600 BCE near Crete. Devastated advanced Minoan civilization.,61,061,facts-or-whacks-videos/061-minoan-eruption-of-thera.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,061-minoan-eruption-of-thera.webp,Minoan Eruption of Thera,1600,@FactsOrWhacks,30,NASA · Public domain
062-oracle-of-delphi.mp4,Oracle of Delphi. Kings traveled WEEKS for her words. Priestess Pythia delivered prophecies for centuries. Sitting over volcanic fumes caused trance states. @FactsOrWhacks #Delphi #AncientGreece #Mystery #HistoryTok #FactsOrWhacks,#Delphi #AncientGreece #Mystery #HistoryTok #FactsOrWhacks,Oracle of Delphi. Kings traveled WEEKS for her words. Priestess Pythia delivered prophecies for centuries. Sitting over volcanic fumes caused trance states.,62,062,facts-or-whacks-videos/062-oracle-of-delphi.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,062-oracle-of-delphi.webp,Oracle of Delphi,,@FactsOrWhacks,30,Anna Tziaki · CC BY-SA 4.0
063-egyptian-mummification.mp4,Egyptian Mummification. 70 days. Organs in JARS. Process took 70 days for elite Egyptians. Brain removed through nose with hooks. @FactsOrWhacks #Mummies #AncientEgypt #DeathRituals #HistoryTok #FactsOrWhacks,#Mummies #AncientEgypt #DeathRituals #HistoryTok #FactsOrWhacks,Egyptian Mummification. 70 days. Organs in JARS. Process took 70 days for elite Egyptians. Brain removed through nose with hooks.,63,063,facts-or-whacks-videos/063-egyptian-mummification.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,063-egyptian-mummification.webp,Egyptian Mummification,,@FactsOrWhacks,30,Hunefer · Public domain
064-invention-of-writing.mp4,Invention of Writing. First words EVER carved in clay. Sumerian cuneiform circa 3200 BCE in Mesopotamia. Started as accounting marks on clay tablets. @FactsOrWhacks #Writing #Sumer #AncientHistory #DidYouKnow #FactsOrWhacks,#Writing #Sumer #AncientHistory #DidYouKnow #FactsOrWhacks,Invention of Writing. First words EVER carved in clay. Sumerian cuneiform circa 3200 BCE in Mesopotamia. Started as accounting marks on clay tablets.,64,064,facts-or-whacks-videos/064-invention-of-writing.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,064-invention-of-writing.webp,Invention of Writing,,@FactsOrWhacks,30,Hans Hillewaert · CC BY-SA 4.0
065-battle-of-cannae.mp4,"Battle of Cannae. Rome's worst defeat. 50,000 DEAD. Hannibal's masterpiece August 216 BCE. Double envelopment surrounded Roman army. @FactsOrWhacks #Cannae #Hannibal #MilitaryHistory #HistoryTok #FactsOrWhacks",#Cannae #Hannibal #MilitaryHistory #HistoryTok #FactsOrWhacks,"Battle of Cannae. Rome's worst defeat. 50,000 DEAD. Hannibal's masterpiece August 216 BCE. Double envelopment surrounded Roman army.",65,065,facts-or-whacks-videos/065-battle-of-cannae.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,065-battle-of-cannae.webp,Battle of Cannae,,@FactsOrWhacks,30,John Trumbull · Public domain
066-nazca-lines.mp4,Nazca Lines. Giant drawings. Only visible from SKY. Created 500 BCE to 500 CE in Peru desert. Include monkey spider hummingbird and whale. @FactsOrWhacks #NazcaLines #Peru #Mystery #HistoryTok #FactsOrWhacks,#NazcaLines #Peru #Mystery #HistoryTok #FactsOrWhacks,Nazca Lines. Giant drawings. Only visible from SKY. Created 500 BCE to 500 CE in Peru desert. Include monkey spider hummingbird and whale.,66,066,facts-or-whacks-videos/066-nazca-lines.mp4,facts-or-whacks-videos-051-100.zip,videos_30s_pack_051_100.zip,066-nazca-lines.webp,Nazca Lines,,@FactsOrWhacks,30,Diego Delso · CC BY-SA 4.0
